556  395
556  563
556  423
556  431
556  559
556  652
556  673
556  542
556  376
556  465
556  374
556  394
556  676
556  391
556  475
373  683
373  378
373  376
373  475
373  391
373  513
373  641
373  567
373  483
373  431
373  590
373  587
373  563
373  434
373  514
373  634
373  645
373  542
373  423
373  566
373  559
373  465
373  580
373  680
373  492
373  412
373  374
373  558
373  506
373  669
373  395
373  637
373  496
373  604
665  583
665  628
665  599
665  578
665  643
665  662
665  675
665  659
665  600
665  658
665  627
665  661
665  670
665  615
665  632
583  635
583  577
583  661
583  658
583  627
583  628
583  681
583  662
583  643
583  640
583  576
583  600
583  632
583  670
583  582
583  578
583  599
583  615
583  595
583  675
583  659
633  680
633  573
633  644
633  590
633  592
633  579
633  618
633  653
633  625
633  588
680  579
680  590
680  644
680  611
680  617
680  609
680  605
680  654
680  573
680  592
680  685
680  684
680  653
680  612
680  618
680  603
680  677
680  422
680  575
680  598
680  626
434  566
434  563
434  378
434  412
434  492
434  580
434  559
434  496
434  475
434  506
434  604
434  376
434  431
566  107
566  483
566  378
566  567
566  580
566  475
566  676
566  376
566  514
566  496
566  637
566  465
566  506
566  394
566  412
566  563
566  391
566  559
566  492
566  513
566  593
566  431
566  374
604  596
604  423
604  506
604  563
604  422
604  513
604  637
604  378
604  376
604  483
604  669
604  492
604  412
604  395
604  645
604  676
604  559
604  671
604  475
604  558
604  567
604  465
683  376
683  465
683  395
683  374
683  513
683  542
683  645
683  394
683  676
683  567
683  412
683  431
683  514
683  654
683  559
683  423
609  579
609  422
609  620
609  644
609  598
609  612
609  573
609  626
609  596
609  603
609  653
609  617
609  412
609  605
609  592
609  589
609  623
609  590
609  654
609  601
376  475
376  395
376  669
376  676
376  513
376  374
376  431
376  586
376  514
376  673
376  652
376  492
376  610
376  646
376  580
376  634
376  423
376  645
376  542
376  567
376  378
376  107
376  563
376  412
376  587
376  391
376  483
376  506
376  465
376  637
376  394
376  496
376  559
475  676
475  559
475  506
475  542
475  394
475  514
475  483
475  513
475  431
475  563
475  423
475  567
475  465
475  492
475  580
475  107
475  496
475  378
475  641
475  391
475  374
465  395
465  378
465  506
465  542
465  567
465  580
465  483
465  391
465  601
465  558
465  431
465  676
465  374
465  513
465  669
465  559
465  423
580  637
580  391
580  656
580  641
580  542
580  559
580  513
580  567
580  412
580  492
580  514
580  601
580  483
580  107
580  378
580  496
632  582
632  658
632  600
632  627
632  615
632  640
632  643
632  670
632  578
632  675
632  661
632  628
632  659
632  662
632  599
632  635
632  577
483  671
483  514
483  641
483  431
483  378
483  601
483  567
483  542
483  107
483  492
483  391
483  412
483  422
483  496
483  506
483  639
483  637
483  513
483  563
483  395
483  596
483  374
483  559
483  669
579  685
579  677
579  590
579  575
579  625
579  588
579  626
579  589
579  611
579  653
579  622
579  592
579  620
579  617
579  612
579  644
579  573
579  639
579  621
579  603
579  422
579  605
579  598
579  684
579  574
579  654
579  663
579  623
579  616
643  681
643  615
643  582
643  578
643  640
643  627
643  658
643  662
643  599
643  675
643  595
643  635
643  661
643  659
643  576
643  670
643  600
643  577
643  628
681  635
681  577
681  599
681  661
681  662
681  640
681  600
681  578
681  615
681  659
681  675
681  627
681  670
681  658
681  628
681  595
681  582
681  576
577  578
577  582
577  661
577  659
577  670
577  662
577  675
577  635
577  658
577  640
577  615
577  595
577  627
577  600
577  599
578  640
578  576
578  658
578  595
578  615
578  670
578  627
578  659
578  675
578  661
578  599
578  635
578  600
578  582
578  662
395  513
395  567
395  423
395  431
395  412
395  678
395  506
395  620
395  637
395  514
395  645
395  669
395  422
395  542
395  601
395  559
395  574
663  596
663  422
663  622
663  616
663  621
663  574
596  620
596  678
596  618
596  422
596  677
596  653
596  616
596  589
596  574
596  639
596  584
596  655
676  492
676  412
676  394
676  378
676  559
635  670
635  661
635  659
635  640
635  599
635  582
635  595
635  615
635  627
635  675
635  658
635  662
635  600
671  645
671  669
492  637
492  394
492  378
492  431
492  412
492  567
492  513
492  542
492  391
492  669
492  641
492  423
492  374
492  514
492  559
492  506
567  542
567  412
567  645
567  590
567  610
567  374
567  513
567  646
567  563
567  423
567  559
567  391
542  394
542  559
542  412
542  513
542  378
637  601
637  391
637  496
637  629
637  423
637  645
637  641
637  669
637  559
637  584
637  378
637  513
637  679
637  639
637  678
684  589
684  616
684  573
684  603
684  592
684  611
684  622
684  677
684  625
684  598
684  623
684  654
684  618
627  615
627  659
627  582
627  595
627  600
627  675
627  599
627  662
627  670
627  661
627  576
627  640
627  658
422  412
422  620
422  601
422  644
422  678
422  654
422  657
422  617
422  653
422  618
422  592
422  685
422  682
422  584
422  655
422  593
422  631
412  506
412  593
412  423
412  558
412  496
412  391
412  431
412  378
412  374
412  559
412  645
412  513
412  669
558  423
589  654
589  605
589  625
589  623
589  573
589  620
589  617
589  622
589  603
589  592
589  611
589  677
589  575
685  575
685  618
685  588
685  592
685  678
685  653
685  573
685  654
685  617
575  612
575  592
575  654
575  573
575  617
623  625
623  603
623  616
623  622
623  654
623  590
623  592
623  677
623  573
625  598
625  611
625  654
625  592
625  644
625  603
625  573
625  677
625  653
625  616
625  622
625  617
646  423
646  586
646  513
646  587
646  634
646  645
654  611
654  617
654  598
654  573
654  592
654  653
654  603
654  678
654  644
654  626
654  612
654  588
654  620
654  672
654  677
654  605
611  603
611  618
611  677
611  653
611  573
611  592
431  506
431  514
431  423
431  559
431  669
431  374
431  391
431  378
431  563
431  513
600  582
600  615
600  576
600  661
600  640
600  675
600  658
600  662
600  659
600  628
600  670
600  599
600  595
582  670
582  658
582  659
582  675
582  615
582  661
582  599
582  595
582  640
582  662
559  378
559  374
559  669
559  391
559  513
559  506
559  423
559  394
559  514
378  496
378  641
378  423
378  563
378  394
378  506
378  391
378  514
378  513
378  374
378  669
612  678
612  592
612  590
612  603
612  617
644  588
644  592
644  601
644  626
644  617
644  605
644  590
644  603
644  573
644  620
588  592
588  682
588  678
588  573
588  653
588  618
588  617
599  662
599  615
599  628
599  675
599  640
599  661
599  659
599  670
599  658
662  615
662  659
662  675
662  628
662  595
662  661
662  640
662  670
662  658
645  634
645  669
645  506
645  513
645  563
645  586
645  587
645  423
513  601
513  506
513  610
513  391
513  514
513  563
513  496
513  394
513  634
513  641
513  669
513  423
513  374
617  592
617  626
617  573
617  648
617  677
617  605
617  620
617  590
678  616
678  618
678  672
678  620
678  631
678  592
678  682
678  574
678  605
678  639
678  622
678  679
678  653
678  584
640  658
640  670
640  576
640  659
640  675
640  615
640  661
640  595
107  629
107  641
107  649
107  601
394  391
394  620
394  601
592  603
592  682
592  605
592  626
592  622
592  618
592  655
592  621
592  672
592  573
592  653
592  584
592  620
592  598
592  677
592  616
603  677
603  573
603  605
514  374
514  669
514  496
514  506
514  391
615  658
615  659
615  670
615  628
615  661
615  675
615  595
615  576
620  672
620  653
506  423
506  563
506  496
506  374
506  391
506  610
423  391
423  587
423  669
423  586
423  634
601  629
669  496
669  391
669  374
628  661
480  593
480  563
629  641
391  563
391  374
563  427
563  634
563  594
563  374
634  587
634  586
618  653
618  616
618  682
618  598
618  573
618  584
618  679
618  631
587  586
173  649
173  34
173  427
496  374
496  641
496  427
661  658
661  595
661  675
661  576
661  670
661  659
670  595
670  675
670  658
670  659
672  653
672  573
573  605
573  653
573  622
573  677
573  598
573  626
605  626
605  677
605  653
605  598
653  598
653  677
655  657
626  677
626  657
677  598
677  682
616  622
616  660
616  631
616  657
616  639
616  621
616  574
616  584
595  659
595  658
595  675
584  631
584  639
584  574
584  682
584  660
584  679
658  576
658  675
658  659
675  576
675  659
576  659
594  667
622  621
622  639
631  639
631  679
631  682
631  574
682  657
682  639
682  679
621  574
